site,dummy,distRoad,occ,temp,precp,barren,crop,decBroad,mixed,evBroad,herb,shrub,elev,tpi,X,Y,species,resolution
1007,1,2.46696496,0,13.37587452,68.54944611,1.290877938,20.13523483,11.486531258,14.94484138,37.26171112,3.086152554,10.45319176,124.4138641,0.072577156,-1075.739558,-649.989323,RufousLeggedOwl,15
1008,1,3.807145834,0,13.13129234,77.98908997,1.954598069,27.14542961,9.067814827,19.33052444,30.63129234,3.742794037,6.909070492,168.8202057,-0.114882939,-1060.739558,-649.989323,RufousLeggedOwl,15
1009,1,4.963310242,0,12.68057251,88.38102722,3.580593109,18.37260628,5.894700527,19.50494385,22.73245811,2.678271532,26.12574959,245.3943024,0.164811417,-1045.739558,-649.989323,RufousLeggedOwl,15
1010,1,1.928181887,0,11.9776144,94.17835999,1.628832221,38.6253891,3.868135452,12.65685463,15.58783722,2.165043116,24.1120739,362.5830688,-0.102664053,-1030.739558,-649.989323,RufousLeggedOwl,15
1011,1,1.639983416,0,10.82074928,102.9771576,1.472447157,25.55418205,5.761685848,20.8035965,22.51297188,2.141979933,20.07692528,589.5864258,-1.934376717,-1015.739558,-649.989323,RufousLeggedOwl,15
1012,1,2.380513191,0,9.12015152,106.637291,1.806297541,12.23780632,3.226531982,26.21987534,30.68719292,3.391144037,17.99319077,1011.832092,-1.047018766,-1000.739558,-649.989323,RufousLeggedOwl,15
1013,1,3.511261225,0,7.351778984,93.41895294,4.859492302,8.141804695,4.418261528,26.02973747,26.95798683,10.1023407,12.70130157,1444.501709,-1.753916264,-985.7395576,-649.989323,RufousLeggedOwl,15
1014,1,8.404665947,0,6.673572063,80.57589722,11.44515038,4.345954418,3.582599640,17.09899521,4.561009884,11.96142769,17.11388016,1659.200562,0.509411335,-970.7395576,-649.989323,RufousLeggedOwl,15
1015,0,20.21034241,0,5.881234646,69.97793579,18.53936005,6.198356152,3.761954546,19.6292305,2.179883957,10.5375433,37.05850983,1873.213745,-0.209980458,-955.7395576,-649.989323,RufousLeggedOwl,15
1016,0,21.02279282,0,6.766785622,60.57392883,22.36748314,6.087617397,1.250827432,17.99011612,0.501844645,4.860176563,46.89103699,1805.816772,-1.833499432,-940.7395576,-649.989323,RufousLeggedOwl,15
1017,1,3.041197538,0,12.39096451,87.19668579,0.483959109,6.689709187,8.311220169,31.62560081,48.28115845,0.871094048,2.965110302,135.3402863,0.27025947,-1180.739558,-664.989323,RufousLeggedOwl,15
1018,1,3.041197538,0,12.39096451,87.19668579,0.483959109,6.689709187,8.311220169,31.62560081,48.28115845,0.871094048,2.965110302,135.3402863,0.27025947,-1165.739558,-664.989323,RufousLeggedOwl,15
1019,1,2.230175972,0,12.64114666,93.19876099,0.040227983,2.332650185,8.670450211,20.34783363,66.1193161,0.142737478,1.724635839,104.4640961,0.049819771,-1150.739558,-664.989323,RufousLeggedOwl,15
1020,1,4.463310242,0,11.09447861,82.74304962,0.014391156,1.799609303,2.050671577,28.06837845,54.34044266,1.296599865,11.34439182,405.5958252,0.222472697,-1135.739558,-664.989323,RufousLeggedOwl,15
1021,0,3.133891106,0,11.13532543,75.61302185,0,5.919889927,5.560664654,23.92437363,59.80041885,1.558666468,3.0557549,417.3738403,-1.55289042,-1120.739558,-664.989323,RufousLeggedOwl,15
1022,0,3.228931904,0,12.66663742,68.69536591,0.300133377,14.33048344,12.170298576,16.54812813,44.78189087,4.055762291,7.214675903,167.1225739,-0.214389965,-1105.739558,-664.989323,RufousLeggedOwl,15
1023,1,3.108873606,0,13.20831776,64.56046295,1.848677754,18.26102638,9.225455284,15.86632633,36.50379562,2.641949177,10.90918732,118.4391556,0.309958339,-1090.739558,-664.989323,RufousLeggedOwl,15
1024,1,3.733884096,0,13.44255161,67.92073822,1.198491216,30.48581696,10.183401108,16.62168503,28.65917206,1.507647872,10.22396755,114.7759552,-0.055846948,-1075.739558,-664.989323,RufousLeggedOwl,15
1025,1,1.985929012,0,13.21879005,78.1917038,0.789421499,42.35680389,7.820749760,13.72028637,23.69976807,1.735117078,6.915943623,165.0861511,0.002345286,-1060.739558,-664.989323,RufousLeggedOwl,15
1026,0,1.952661276,0,12.64219284,92.03288269,0.635362029,37.4020195,8.073307037,14.87519741,29.88709641,3.167468071,5.174218655,242.9407501,0.072683901,-1045.739558,-664.989323,RufousLeggedOwl,15
1027,1,1.693709612,0,11.83773994,96.02721405,2.371482134,27.93762398,5.877784729,14.62157822,27.88892937,4.152553558,16.06036568,368.7660522,0.039146557,-1030.739558,-664.989323,RufousLeggedOwl,15
1028,1,4.530121803,0,10.30667305,109.7800446,0.293237776,17.68120766,9.079531670,24.84576225,34.44155502,3.803088188,9.577086449,684.6213989,0.113709085,-1015.739558,-664.989323,RufousLeggedOwl,15
1029,1,7.245232105,0,8.016913414,109.2141342,0.594906926,8.084388733,3.098564148,31.2611084,45.81705856,2.289043188,8.11255455,1246.984375,3.411609411,-1000.739558,-664.989323,RufousLeggedOwl,15
1030,1,5.577766418,0,5.256981373,89.78390503,14.27665615,5.855956078,3.245905876,19.51782036,12.62063885,12.77333164,16.00471687,1843.526978,6.03918457,-985.7395576,-664.989323,RufousLeggedOwl,15
1031,1,3.203944921,0,6.426216602,85.44574738,25.16394806,3.026260376,1.547498345,16.23163605,1.796731353,13.73481655,20.95423508,1684.777222,-3.509888649,-970.7395576,-664.989323,RufousLeggedOwl,15
1032,1,11.93880749,0,5.71009922,73.78762817,23.72095871,3.633701086,1.983374000,20.25152779,1.474454641,14.16251278,33.09580231,1883.512695,2.256088972,-955.7395576,-664.989323,RufousLeggedOwl,15
1033,1,17.9489727,0,6.29399395,66.29156494,31.8716774,1.896345496,0.519450724,22.16189384,0.787954032,4.497536182,37.88092422,1864.533203,5.464165211,-940.7395576,-664.989323,RufousLeggedOwl,15
1034,0,2.090583324,0,12.34914112,101.8555603,1.51638329,7.194390774,6.168218613,27.02324295,40.79151917,3.045245647,3.220747232,123.0424271,0.472084016,-1180.739558,-679.989323,RufousLeggedOwl,15
1035,0,2.090583324,0,12.34914112,101.8555603,1.51638329,7.194390774,6.168218613,27.02324295,40.79151917,3.045245647,3.220747232,123.0424271,0.472084016,-1165.739558,-679.989323,RufousLeggedOwl,15
1036,1,1.733633399,0,11.93164825,102.4326324,0.580800891,1.86158061,3.505344152,22.71238327,63.21965408,0.083222114,5.851015568,213.0991821,-0.511261284,-1150.739558,-679.989323,RufousLeggedOwl,15
1037,0,4.397017479,0,10.78941917,87.20145416,0.122962192,0.642023504,2.675832272,23.47304535,61.1073761,1.029075384,9.834572792,448.5292053,-0.076986872,-1135.739558,-679.989323,RufousLeggedOwl,15
1038,0,4.868225098,0,9.868047714,80.97020721,0,2.068410635,4.486297607,26.80014801,63.82413483,0.278740048,2.280327559,653.0327148,2.672180414,-1120.739558,-679.989323,RufousLeggedOwl,15
1039,0,2.572853804,0,11.91071606,72.97373199,0.082903773,11.18124676,6.105393887,16.75671005,58.50122452,2.399085522,4.469406605,289.1817017,-0.553259134,-1105.739558,-679.989323,RufousLeggedOwl,15
1040,1,2.86613369,0,12.95294952,65.13266754,1.482439399,26.57772255,7.666957378,11.74921417,40.03239822,1.442696571,6.440452099,144.5721741,0.728843749,-1090.739558,-679.989323,RufousLeggedOwl,15
1041,1,2.520283222,0,13.44893742,65.24430847,0.727324247,53.884758,4.638398170,12.6179266,19.75418663,1.133883357,5.45179224,97.28094482,-0.119673766,-1075.739558,-679.989323,RufousLeggedOwl,15
1042,1,2.714408398,0,13.30522537,77.20927429,0.464290977,46.35727692,6.832699776,14.99983978,17.68871689,2.205616236,7.700490952,144.1537323,-0.117508598,-1060.739558,-679.989323,RufousLeggedOwl,15
1043,1,2.569083452,0,12.80006027,100.0896988,1.021662712,25.33208275,8.473303795,16.75438881,36.42284393,2.751601696,8.175076485,211.8965149,-0.165216535,-1045.739558,-679.989323,RufousLeggedOwl,15
1044,0,3.079911709,0,11.87873459,106.3230972,0.70180732,25.77008629,10.237592697,12.8947525,35.07601547,5.011316299,9.810777664,362.6998901,0.111241549,-1030.739558,-679.989323,RufousLeggedOwl,15
1045,1,2.40885067,0,10.51364708,119.4976501,0.525601745,9.415576935,8.302987099,25.13585091,49.86631775,1.878695607,4.765424728,648.7800903,1.75441277,-1015.739558,-679.989323,RufousLeggedOwl,15
1046,1,2.770945549,1,8.832907677,128.7989197,0.325966299,8.28006649,4.152687073,33.98372269,46.00541687,1.656210065,4.416874886,1054.824463,-6.571219921,-1000.739558,-679.989323,RufousLeggedOwl,15
1047,0,6.174783707,0,6.901059151,104.5492096,4.107671261,9.805446625,7.829958439,29.6782341,25.87059784,10.62868881,11.43592644,1519.395752,-0.262808681,-985.7395576,-679.989323,RufousLeggedOwl,15
1048,1,6.431645393,0,5.619029522,86.45124817,17.26110458,7.582772732,3.323122978,22.43642235,7.237228394,14.23992443,26.40831947,1823.91748,2.604321957,-970.7395576,-679.989323,RufousLeggedOwl,15
1049,1,3.532124519,0,5.712264538,76.98647308,20.97521973,3.772600412,1.144126534,16.85507774,0.783838809,11.75753403,42.82783508,1881.668457,0.278769135,-955.7395576,-679.989323,RufousLeggedOwl,15
1050,0,17.9489727,0,6.29399395,66.29156494,31.8716774,1.896345496,0.519450724,22.16189384,0.787954032,4.497536182,37.88092422,1864.533203,5.464165211,-940.7395576,-679.989323,RufousLeggedOwl,15
1051,1,1.778474689,0,12.30123901,114.023735,0.42019397,4.620359421,4.491189480,26.98972321,53.88881302,0.39999634,2.027712345,122.2677231,-0.007707318,-1180.739558,-694.989323,RufousLeggedOwl,15
1052,0,1.778474689,1,12.30123901,114.023735,0.42019397,4.620359421,4.491189480,26.98972321,53.88881302,0.39999634,2.027712345,122.2677231,-0.007707318,-1165.739558,-694.989323,RufousLeggedOwl,15
1053,1,1.990336537,1,11.69248962,110.5994949,0.392064959,1.591496706,4.241044998,26.76132965,59.58639908,0.279668629,5.638094425,244.5939484,0.951182485,-1150.739558,-694.989323,RufousLeggedOwl,15
1054,1,2.873413801,0,9.299283028,89.24617767,0.058750298,0.721487641,1.093696475,33.67047501,55.01387405,0.646829963,8.577981949,732.552063,3.49223876,-1135.739558,-694.989323,RufousLeggedOwl,15
1055,1,4.919719219,0,8.854688644,85.43914795,0.084590599,2.584880114,6.364960194,30.17589378,58.26115036,1.252889395,1.226830959,838.1412964,-1.059894919,-1120.739558,-694.989323,RufousLeggedOwl,15
1056,0,5.282628536,0,10.94338226,79.91003418,0.155878857,9.108102798,7.157780647,19.65565681,56.82294846,2.780863523,4.087815762,447.0686035,-1.627202034,-1105.739558,-694.989323,RufousLeggedOwl,15
1057,1,3.564311981,0,12.05433655,71.08678436,0.345204324,16.97028732,5.540410042,14.75499821,56.48065186,1.857106209,3.32085228,270.785614,-0.465545058,-1090.739558,-694.989323,RufousLeggedOwl,15
1058,1,3.136499405,0,13.23483467,65.45529938,0.431220353,51.7887764,5.075549603,11.57729912,25.25545883,0.637788713,4.424290657,96.05437469,-0.130406275,-1075.739558,-694.989323,RufousLeggedOwl,15
1059,1,2.544547558,0,13.10462475,78.72467041,0.242788106,43.84565735,7.354127407,15.01618576,22.6510849,2.378041744,7.446893215,145.7371368,-0.01746935,-1060.739558,-694.989323,RufousLeggedOwl,15
1060,1,1.852158427,0,12.78963852,104.7519531,0.328751653,53.22873688,6.135446548,13.35499191,14.75065041,2.215477705,8.36606884,202.0044861,-0.542149067,-1045.739558,-694.989323,RufousLeggedOwl,15
1061,1,2.745233774,0,11.98391533,121.1504059,0.378848493,36.05936813,8.954759598,15.76522255,22.97313309,4.086128712,10.82854366,340.2709351,-0.229363576,-1030.739558,-694.989323,RufousLeggedOwl,15
1062,1,1.709279299,0,11.66877651,136.5380402,0.29017964,28.50067329,8.755473137,17.49049377,32.79989624,2.508403778,9.311819077,411.2886658,-2.044133186,-1015.739558,-694.989323,RufousLeggedOwl,15
1063,1,4.993038177,0,8.486558914,133.8666382,0.85734725,12.67360783,5.331251144,27.49761009,35.69999695,6.718739986,9.239882469,1125.574707,3.690855742,-1000.739558,-694.989323,RufousLeggedOwl,15
1064,1,3.393074512,0,8.345214844,132.8016968,1.520401478,10.58118248,7.255932808,31.35759354,35.77703094,5.631535053,6.856838703,1196.056885,-1.305848002,-985.7395576,-694.989323,RufousLeggedOwl,15
1065,1,1.940103769,0,7.657948971,110.7830048,4.52132082,9.599578857,7.131073475,27.40904045,21.58386421,11.63153744,16.63434601,1405.139404,-1.611715198,-970.7395576,-694.989323,RufousLeggedOwl,15
1066,0,5.249328613,0,6.183378696,85.09721375,13.27447605,9.392196655,3.838494301,20.918396,4.741805077,14.17321014,32.51358795,1755.902466,-3.717036963,-955.7395576,-694.989323,RufousLeggedOwl,15
1067,1,5.175120831,0,6.221182823,72.96107483,20.86965561,4.795580387,1.435205936,19.43750572,1.901734352,8.620488167,42.38703156,1847.87085,1.080133677,-940.7395576,-694.989323,RufousLeggedOwl,15
1068,0,5.175120831,0,6.221182823,72.96107483,20.86965561,4.795580387,1.435205936,19.43750572,1.901734352,8.620488167,42.38703156,1847.87085,1.080133677,-925.7395576,-694.989323,RufousLeggedOwl,15
1069,0,6.907776833,0,12.33747292,121.4454117,0.371078461,13.08665657,7.605910778,19.20983505,41.82863998,1.709007502,7.105112076,112.8867874,0.478239119,-1180.739558,-709.989323,RufousLeggedOwl,15
1070,0,6.907776833,0,12.33747292,121.4454117,0.371078461,13.08665657,7.605910778,19.20983505,41.82863998,1.709007502,7.105112076,112.8867874,0.478239119,-1165.739558,-709.989323,RufousLeggedOwl,15
1071,1,3.181816816,0,12.10602856,120.4546356,0.256851345,11.43838787,6.220729351,19.14925194,53.19620895,1.072241664,6.85014677,163.6192322,-1.113689065,-1150.739558,-709.989323,RufousLeggedOwl,15
1072,0,3.351238966,1,9.702944756,98.97533417,0,2.625301123,2.009368420,33.31097794,54.2551918,0.544542134,6.979050636,631.9110718,-2.075965643,-1135.739558,-709.989323,RufousLeggedOwl,15
1073,1,3.259649992,1,7.751252174,91.87085724,0.04806035,1.972912192,1.975067854,38.09775162,55.77763367,0.042042311,2.024389505,1036.871094,2.811376095,-1120.739558,-709.989323,RufousLeggedOwl,15
1074,1,4.488370895,1,8.885113716,90.18370056,0.916932344,9.387553215,7.229941368,26.96877289,45.59926987,5.418673992,4.269063473,833.803772,2.399483919,-1105.739558,-709.989323,RufousLeggedOwl,15
1075,1,2.027234316,0,11.91355896,72.82823944,1.782205343,24.82901382,6.693840504,14.56572437,37.32020569,1.797789931,9.410814285,271.7555542,-0.094903067,-1090.739558,-709.989323,RufousLeggedOwl,15
1076,1,2.719768763,0,12.74662876,73.13194275,0.144406274,29.37371445,7.162441730,13.72770882,41.58847046,0.827742398,5.971084118,132.309021,0.265540183,-1075.739558,-709.989323,RufousLeggedOwl,15
1077,1,2.768775702,0,12.47401333,89.00869751,0.051532436,24.78221321,11.337835312,13.87806892,42.60546494,2.2032969,4.839510441,206.3482971,0.433362901,-1060.739558,-709.989323,RufousLeggedOwl,15
1078,0,2.41696167,0,12.27249622,109.3621521,0,31.49682808,11.586979866,18.68131256,30.23282242,1.704656363,6.213564873,255.4525909,0.009801131,-1045.739558,-709.989323,RufousLeggedOwl,15
1079,1,3.571791649,0,11.22932243,122.8628616,0.151639685,9.444536209,7.402767181,27.99547768,48.371418,1.900180101,4.610585213,462.564209,-0.272400081,-1030.739558,-709.989323,RufousLeggedOwl,15
1080,0,6.041135311,1,10.12644291,144.1487732,0.016749814,12.17882824,7.955348969,34.38202667,39.25251389,1.274870157,4.80108881,723.8764038,-0.544336855,-1015.739558,-709.989323,RufousLeggedOwl,15
1081,1,2.206687212,0,9.724715233,161.980484,0.320643932,11.8415308,4.834466934,32.96622086,40.44026184,2.166136503,6.008836746,853.9157715,-4.980923653,-1000.739558,-709.989323,RufousLeggedOwl,15
1082,1,5.274646759,0,7.255514622,129.3643799,4.926249027,6.74811554,6.102518082,27.58927345,34.64627457,8.818051338,8.863905907,1398.555664,0.245746508,-985.7395576,-709.989323,RufousLeggedOwl,15
1083,1,1.877450466,0,6.478491306,105.9203796,6.93460989,5.740438938,7.595377445,29.28911018,19.24949455,12.40357494,17.04246712,1620.164551,1.172700405,-970.7395576,-709.989323,RufousLeggedOwl,15
1084,1,4.827449799,0,4.692248344,82.39305878,23.37533569,3.608344793,2.573223829,19.26241875,2.963190317,15.1773901,27.78253937,2021.744629,3.926970005,-955.7395576,-709.989323,RufousLeggedOwl,15
1085,1,5.686858654,0,6.258968353,76.66803741,24.83965492,3.086121798,1.089188218,18.93461227,1.838256717,6.095067978,38.72087097,1803.538086,2.161090612,-940.7395576,-709.989323,RufousLeggedOwl,15
1086,0,6.907776833,0,12.33747292,121.4454117,0.371078461,13.08665657,7.605910778,19.20983505,41.82863998,1.709007502,7.105112076,112.8867874,0.478239119,-1165.739558,-724.989323,RufousLeggedOwl,15
1087,1,3.797806501,1,12.5577364,126.3721848,0.750196397,30.63426399,9.353387833,13.317132,27.71110153,1.016986489,12.84395599,81.44121552,-1.141254544,-1150.739558,-724.989323,RufousLeggedOwl,15
1088,1,4.238799572,1,10.8750124,110.4576035,0.032694798,6.147558689,3.434437990,27.38280487,54.01280975,0.330615312,3.69331193,386.763092,-0.613185108,-1135.739558,-724.989323,RufousLeggedOwl,15
1089,1,7.451955318,0,9.186113358,96.21160889,1.006909132,13.69336128,3.945377111,20.15765572,49.95120621,5.990998745,5.217574596,736.5847168,0.783928275,-1120.739558,-724.989323,RufousLeggedOwl,15
1090,1,5.088176727,0,10.26830864,89.05404663,3.098165751,28.4561615,6.456176758,16.54991913,22.42764473,11.61730289,11.3422842,546.5239258,0.921798587,-1105.739558,-724.989323,RufousLeggedOwl,15
1091,1,2.958024263,0,11.93910122,77.54022217,1.352902055,26.65119362,7.481204033,14.77733898,31.52583885,6.733402252,10.99167156,215.9693451,-0.26109907,-1090.739558,-724.989323,RufousLeggedOwl,15
1092,1,3.563613653,0,12.1524229,86.50959015,0.832630992,21.8993187,7.889692307,16.96977615,40.49749756,2.859611988,8.740576744,205.4223633,-0.361039847,-1075.739558,-724.989323,RufousLeggedOwl,15
1093,1,1.666642666,0,11.90433216,101.5384293,0.395244032,19.24590302,8.882481575,16.16181183,44.20095825,2.849383593,6.953695297,269.2460022,-0.192566052,-1060.739558,-724.989323,RufousLeggedOwl,15
1094,0,1.533959627,0,11.54163837,117.7835312,0.073905803,26.49901581,9.532347679,23.50907326,31.94538879,2.454976797,5.745307922,352.1288147,-0.259394735,-1045.739558,-724.989323,RufousLeggedOwl,15
1095,0,2.238703251,0,10.72364426,134.2214355,0,1.230909109,5.174996376,35.31016541,53.53090286,0.228165597,4.297735214,545.3289185,-0.327049196,-1030.739558,-724.989323,RufousLeggedOwl,15
1096,0,3.312126637,0,8.868453979,155.3771362,0.053500369,6.792102814,4.515481949,42.56848907,40.99636078,0.553591073,4.302735806,998.109375,4.903125763,-1015.739558,-724.989323,RufousLeggedOwl,15
1097,0,7.066942215,0,8.221135139,157.7602844,0.268304735,8.405703545,5.818918705,33.36234665,45.73418045,1.57816267,3.799092054,1166.317383,1.709888697,-1000.739558,-724.989323,RufousLeggedOwl,15
1098,1,3.719633102,0,7.569625378,146.8964386,3.674945354,5.376376629,3.140510082,34.36803055,34.01731873,5.457189083,8.53513813,1329.911133,2.880846024,-985.7395576,-724.989323,RufousLeggedOwl,15
1099,1,2.79945612,0,7.890984058,128.242691,2.862662792,6.793182373,9.496608734,31.22606659,23.58787918,11.59012413,13.67678642,1332.687134,-4.818678856,-970.7395576,-724.989323,RufousLeggedOwl,15
1100,0,11.66120243,0,6.354682922,96.86844635,7.845314026,6.577762127,7.956778526,27.98496437,11.69609356,14.44609833,22.61673546,1683.232178,-0.425154656,-955.7395576,-724.989323,RufousLeggedOwl,15
1101,1,19.39783859,0,5.646665096,77.83598328,21.49787521,6.456610203,2.974155426,19.91180229,1.513208747,13.62694168,32.31595993,1880.169678,0.365555346,-940.7395576,-724.989323,RufousLeggedOwl,15
1102,0,19.39783859,0,5.646665096,77.83598328,21.49787521,6.456610203,2.974155426,19.91180229,1.513208747,13.62694168,32.31595993,1880.169678,0.365555346,-925.7395576,-724.989323,RufousLeggedOwl,15
